ward_id,small_area,weight
10204007,1670138,0.998670443662
10204007,1670081,1.0
10204007,1670018,0.997285972461
10204007,1670057,0.980235639416
10204008,1670016,0.0135581014476
10204008,1670033,0.320837441223
10204008,1670022,0.0178213729145
10204008,1670119,0.00201525073787
10204008,1670113,0.651080564151
10204008,1670097,0.9999992202
10204008,1670024,1.0
10204008,1670040,1.0
10204008,1670158,0.997118092355
10204008,1670153,1.0
10204008,1670190,0.997802979479
10204008,1670077,1.0
10204008,1670043,0.000957258908097
10204008,1670209,0.925132698633
10204008,1670039,0.012403601382
10204008,1670018,0.000449731452152
10204009,1670016,1.31387373592e-05
10204009,1670154,0.000426839796558
10204009,1670095,0.000233026007311
10204009,1670049,0.365514867382
10204009,1670033,0.672575748661
10204009,1670058,0.383117568419
10204009,1670022,0.977167428107
10204009,1670119,0.00228598739826
10204009,1670113,0.34891943585
10204010,1670173,0.700801192168
10204010,1670086,0.998921908898
10204010,1670091,0.947427198562
10204010,1670027,1.0
10204010,1670007,0.00029187817301
10204010,1670115,0.999151173697
10204010,1670061,0.499949398816
10204010,1670017,1.0
10204010,1670099,1.0
10204010,1670124,0.209540456841
10204010,1670045,1.0
10204010,1670126,0.998974135299
10204010,1670058,0.602802007718
10204010,1670087,0.996632980112
10204010,1670022,0.00501119897802
10204010,1670026,1.0
10204010,1670119,0.382538018647
10204010,1670043,0.00749249035338
10204011,1670154,0.000433246326431
10204011,1670034,0.0381925180676
10204011,1670231,0.263190827459
10204011,1670159,8.14915343019e-05
10204011,1670221,0.9981912211
10204011,1670100,0.00345852451946
10204011,1670008,0.986838462488
10204011,1670094,0.0107976206924
10204011,1670066,0.00392862598665
10204011,1670025,1.0
10204011,1670078,0.935600001864
10204011,1670056,1.0
10204011,1670054,0.999929221944
10204011,1670090,0.637877106448
10204011,1670048,1.0
10204011,1670180,0.779453715476
10204011,1670095,0.976056897288
10204011,1670049,0.634485132618
10204011,1670124,0.790459543159
10204011,1670033,0.000878432977104
10204011,1670126,0.00102586470134
10204011,1670058,0.0140804238631
10204011,1670160,0.000753166686995
10204011,1670012,0.412934757212
10204011,1670222,0.00124167760312
10204011,1670116,0.00101710027095
10204012,1670054,7.07780556812e-05
10204012,1670090,0.188015169389
10204012,1670102,1.0
10204012,1670232,1.0
10204012,1670162,0.547960869797
10204012,1670227,1.0
10204012,1670223,0.551543822078
10204012,1670229,0.0670032753969
10204012,1670224,0.171785905658
10204012,1670206,0.978907023851
10204012,1670228,0.000829489660911
10204012,1670082,0.970782776763
10204012,1670225,0.151145673858
10204012,1670230,0.236969924165
10204012,1670168,0.00326233399216
10204012,1670179,0.208763549308
10204013,1670144,0.00169513521872
10204013,1670228,0.000450317838017
10204013,1670169,0.0147215649517
10204013,1670225,0.00986382835347
10204013,1670230,0.655118244951
10204013,1670197,0.0152048327728
10204013,1670163,0.389722442201
10204013,1670173,0.297088377516
10204013,1670139,0.467014369217
10204013,1670091,0.00203318555701
10204013,1670053,0.415601933742
10204013,1670205,0.0310580034253
10204013,1670075,1.0
10204013,1670064,0.993915951453
10204014,1670090,0.00371056494968
10204014,1670123,0.0134412784073
10204014,1670224,0.549667476858
10204014,1670144,0.967856994573
10204014,1670206,0.0210929761487
10204014,1670228,0.993316343623
10204014,1670186,1.0
10204014,1670169,0.000294302406777
10204014,1670197,0.000241549884571
10204014,1670053,0.584398066258
10204014,1670205,0.968941996575
10204014,1670146,0.360359913466
10204014,1670064,0.00387517277825
10204015,1670162,0.452039130203
10204015,1670223,0.448456177922
10204015,1670083,1.0
10204015,1670229,0.932996724603
10204015,1670123,0.986558721593
10204015,1670224,0.278546617484
10204015,1670144,0.0304478702081
10204015,1670228,0.00540384887765
10204015,1670169,0.984984132641
10204015,1670082,0.0292172232364
10204015,1670225,0.838990497788
10204015,1670230,0.107911839616
10204015,1670168,0.996737666008
10204015,1670146,0.639640086534
10204015,1670064,0.00220887576927
10204015,1670179,0.791236450693
10204016,1670090,0.00014505130725
10204016,1670167,0.00313882368407
10204016,1670171,0.99671087948
10204016,1670107,0.995606395619
10204016,1670197,0.984487393595
10204016,1670219,0.00296236970953
10204016,1670163,0.610277557799
10204016,1670173,0.00211042934592
10204016,1670194,0.997912540446
10204016,1670139,0.519895873361
10204016,1670165,0.000494355644069
10204016,1670203,0.999935259704
10204016,1670091,0.00216066932333
10204016,1670067,1.0
10204016,1670170,0.540246556606
10204016,1670193,0.000343943082017
10204016,1670065,5.66495126969e-07
10204016,1670149,0.000901518859224
10204016,1670201,3.63750921058e-05
10204016,1670063,0.555200251129
10204016,1670071,0.999099163539
10204016,1670226,0.998710082225
10204017,1670167,0.996861176316
10204017,1670107,0.00439360438078
10204017,1670031,1.0
10204017,1670029,1.0
10204017,1670219,0.997037630291
10204017,1670051,0.91507717329
10204017,1670194,0.00208745955395
10204017,1670114,1.0
10204017,1670139,0.0130897574216
10204017,1670165,0.988221035532
10204017,1670203,6.47402966721e-05
10204017,1670188,1.0
10204017,1670091,0.0303468092685
10204017,1670170,0.418432116455
10204017,1670035,0.999906926462
10204017,1670193,0.924126125055
10204017,1670007,3.24591043322e-05
10204017,1670065,0.997529796267
10204017,1670149,0.999098481141
10204017,1670201,0.000528040515607
10204017,1670063,0.444799748872
10204017,1670071,0.000900836460493
10204017,1670226,0.00115942394961
10204017,1670117,0.0491840947483
10204018,1660298,1.17440746949e-05
10204018,1660234,2.85254930728e-06
10204018,1660291,1.49943455397e-05
10204018,1670166,1.0
10204018,1670080,1.0
10204018,1670127,1.0
10204018,1670130,1.0
10204018,1670092,1.0
10204018,1670122,1.0
10204018,1670108,1.0
10204018,1670093,1.0
10204018,1670132,1.0
10204018,1670109,1.0
10204018,1670131,1.0
10204018,1670002,1.0
10204018,1670084,1.0
10204018,1660306,4.50684539844e-06
10204018,1670006,0.000625573616863
10204018,1670212,0.998782727024
10204018,1670015,0.288681178064
10204018,1670032,0.0221346178198
10204019,1992403,1.91786816609e-06
10204019,1670220,7.90588395622e-07
10204019,1670221,0.000550846325942
10204019,1670094,0.00188475794094
10204019,1670090,0.170252107906
10204019,1670180,0.220546284524
10204019,1670121,0.000135127750654
10204019,1990423,2.30675899088e-06
10204019,1660234,8.05801893942e-06
10204019,1670171,0.00328912052026
10204019,1670197,6.62237482626e-05
10204019,1670051,0.08492282671
10204019,1670065,0.00246963723807
10204019,1990932,2.76518862543e-05
10204019,1993435,1.05152602918e-06
10204019,1995283,1.19525929074e-07
10204019,1995338,2.31875000928e-05
10204019,1993823,4.35738503934e-05
10204019,1993493,2.66772863981e-05
10204019,1994255,0.000196389841006
10204019,1994567,6.58963354435e-06
10204019,1992804,0.000108066550225
10204019,1670210,0.999961454648
10204019,1670111,0.999987366635
10204019,1670160,0.999222200437
10204019,1670207,0.999987498866
10204019,1670143,0.999967942262
10204019,1670012,0.587065242788
10204019,1670222,0.998758322397
10204019,1670116,0.998982899729
10204019,1670021,1.0
10204019,1670036,1.0
10204019,1670020,0.999967806528
10204019,1670201,0.999435584392
10204019,1670151,0.997964803875
10204019,1670172,0.999108547581
10204019,1670226,0.000130493825025
10204019,1670037,0.999187119022
10204019,1670015,0.710910687369
10204019,1670032,0.00112724242239
10204019,1670117,0.32007829535
10204019,1992420,1.47953472417e-06
10204019,1990054,1.22853947864e-05
10204019,1991265,2.25528924227e-06
10204020,1992385,2.42018972413e-06
10204020,1990057,4.24553928615e-06
10204020,1994451,3.53595670129e-05
10204020,1670019,0.999956347988
10204020,1670069,0.999987606349
10204020,1994027,7.80633020732e-05
10204020,1670192,1.0
10204020,1670009,0.999957537449
10204020,1670211,0.999990113242
10204020,1670038,0.999993454927
10204020,1670195,0.99994703454
10204020,1670085,0.529160393083
10204020,1670141,0.999986526115
10204020,1670200,0.999988687626
10204020,1670202,0.52177432901
10204020,1992458,0.000188430423556
10204020,1992403,1.02623382785e-05
10204020,1670034,0.961277354457
10204020,1670001,1.0
10204020,1670148,0.999997248422
10204020,1670231,0.120739948294
10204020,1670220,0.999989559876
10204020,1670159,0.999918508466
10204020,1670221,0.00125793257367
10204020,1670094,0.987317621367
10204020,1992594,4.55791637118e-05
10204020,1993588,3.52637836636e-07
10204020,1991156,3.12298393362e-05
10204020,1670210,1.77343811754e-05
10204020,1670160,2.35679716423e-05
10204020,1992269,0.000448380908571
10204020,1990189,0.000172973908408
10204020,1992522,3.55340474179e-05
10204020,1993323,8.07210564058e-05
10204020,1991252,4.34575691551e-05
10204020,1991330,1.34443911073e-05
10204020,1992471,2.85481294959e-05
10204020,1990297,3.7202083668e-05
10204020,1991493,1.78800456031e-05
10204020,1993615,5.29385469408e-05
10204021,1670195,5.29654602515e-05
10204021,1670085,0.470828481212
10204021,1670014,0.962263290113
10204021,1670016,0.354456231335
10204021,1670134,1.0
10204021,1670103,1.0
10204021,1670062,1.0
10204021,1670104,0.990513291697
10204021,1670013,0.00346673780749
10204021,1670154,0.00354590936001
10204021,1992943,3.58802958664e-06
10204021,1670202,0.47822567099
10204021,1670034,0.000530127474958
10204021,1670135,1.0
10204021,1670156,1.0
10204021,1670140,1.0
10204021,1670231,0.390199101828
10204021,1670059,0.775133526354
10204021,1670177,0.000111691901718
10204021,1670072,0.00531910472699
10204022,1670016,0.122827390838
10204022,1670104,0.00948670830311
10204022,1670013,0.996533262193
10204022,1670154,0.995594004517
10204022,1670010,1.0
10204022,1670231,0.22587012242
10204022,1670059,0.224866473646
10204022,1670100,0.996541475481
10204022,1670008,0.0131615375119
10204022,1670066,0.996071374013
10204022,1670078,0.0643999981357
10204022,1670042,1.0
10204022,1670208,1.0
10204022,1670070,1.0
10204022,1670095,0.0237100767047
10204022,1670072,0.994680895273
10204022,1670033,0.00570837713907
10204022,1670097,7.79799940309e-07
10204022,1670018,0.00226429608639
10204022,1670057,0.00758872296743
10205001,1680184,0.000576802745614
10205001,1650015,2.17014930038e-06
10205001,1680120,1.0
10205001,1680152,1.0
10205001,1680113,1.0
10205001,1680106,1.0
10205001,1680107,1.0
10205001,1680139,1.0
10205001,1680050,1.0
10205001,1680032,1.0
10205001,1680048,1.0
10205001,1680157,1.0
10205001,1680003,1.0
10205001,1650116,2.12443074358e-05
10205001,1680007,0.969209910262
10205001,1680020,0.999790142724
10205001,1650094,7.57192940844e-06
10205001,1810015,3.5529044995e-07
10205001,1690005,2.4694781244e-06
10205001,1690011,4.32516669982e-06
10205002,1680064,0.999451538192
10205002,1680174,1.0
10205002,1680159,0.374502612633
10205002,1680005,9.23651903462e-05
10205002,1680182,0.272686457477
10205002,1680184,0.99933398338
10205002,1680010,0.291495578896
10205002,1650015,7.88915453182e-09
10205002,1680007,0.0307787094308
10205002,1690011,3.15652222047e-07
10205002,1680104,3.26920493392e-05
10205002,1680004,8.2815437031e-05
10205002,1680149,0.00431213182138
10205002,1680063,0.00854733902376
10205002,1680150,0.996638020256
10205003,1680153,0.971284696393
10205003,1680064,0.000548461807584
10205003,1680091,1.0
10205003,1680159,0.625497387367
10205003,1680154,0.999056630287
10205003,1680005,0.999907634809
10205003,1680182,0.617700032136
10205003,1680184,3.90306140891e-05
10205003,1680010,0.00596611366723
10205003,1680004,1.2930889702e-05
10205003,1680102,0.248631516058
10205003,1680149,0.0182866448341
10205003,1680043,0.999723468233
10205003,1680046,1.0
10205003,1680063,0.180526915605
10205003,1680150,0.00150941609613
10205004,1680153,0.0287153036067
10205004,1680154,0.000943369713405
10205004,1680182,0.109613510387
10205004,1680184,5.01832599156e-05
10205004,1680010,0.698034595931
10205004,1650015,7.33005104089e-07
10205004,1680007,2.3346754142e-10
10205004,1690011,7.08898718263e-07
10205004,1680104,0.277557175343
10205004,1680183,0.000290706039094
10205004,1680185,0.999614111724
10205004,1680004,0.999904253673
10205004,1680102,0.751368483942
10205004,1680149,0.977401223345
10205004,1680043,0.000276531766986
10205004,1650001,3.61689637373e-06
10205004,1680063,0.810925745371
10205004,1680150,0.0018525636482
10205005,1680010,0.00449246066869
10205005,1680090,0.00222163620304
10205005,1680137,0.00406531809936
10205005,1680002,0.998739445647
10205005,1680027,0.0326028802341
10205005,1680180,0.998362989349
10205005,1690011,3.53830503215e-08
10205005,1680104,0.722403705643
10205005,1650006,4.50940767335e-06
10205005,1680039,0.999999358219
10205005,1680183,0.999709293961
10205005,1680185,0.000385888276052
10205005,1650001,2.36679395177e-07
10205005,1650121,5.68629804114e-06
10205005,1680034,0.00661279939467
10205005,1680017,0.00565860859114
10205005,1680175,0.00186857082254
10205005,1680045,0.007511718193
10205005,1680065,0.00248341909731
10205005,1680081,0.0101386297819
10205005,1680022,0.999437904982
10205005,1680058,0.00253224240264
10205005,1680011,0.019231437405
10205005,1680080,0.322709595357
10205005,1680171,0.99150545844
10205005,1680066,1.0
10205006,1680002,1.06944857103e-05
10205006,1680175,8.73746819323e-06
10205006,1680065,0.0104992489037
10205006,1680033,0.00699020271568
10205006,1680030,1.0
10205006,1680013,1.0
10205006,1680026,0.0137793245772
10205006,1680142,0.997032366625
10205006,1680062,0.681657595834
10205006,1680029,0.0012384902074
10205006,1680076,0.989613950613
10205006,1680081,0.989861370218
10205006,1680037,0.000757174090282
10205006,1680022,0.000562095017864
10205006,1680058,0.975975117383
10205006,1680011,0.980768562595
10205006,1680080,0.662192380526
10205006,1680171,0.00017790620471
10205006,1680072,4.56926843097e-06
10205007,1680002,0.00124985986728
10205007,1680180,2.44340177905e-05
10205007,1680082,1.0
10205007,1680012,0.996495760354
10205007,1680148,0.000103392983776
10205007,1680031,0.979823318264
10205007,1680165,0.000976650346684
10205007,1680038,0.98183296439
10205007,1680025,0.958269762714
10205007,1680009,0.0704776195227
10205007,1680026,0.986220675423
10205007,1680067,0.00134986160212
10205007,1680142,0.000372977271994
10205007,1680062,0.0687658586549
10205007,1680028,0.00433188322855
10205007,1680068,0.666093270478
10205007,1680143,0.998230235475
10205007,1680029,0.998761509793
10205007,1680076,0.0103860493865
10205007,1680037,0.99924282591
10205007,1680058,0.0214926402139
10205007,1680080,0.0150980241169
10205007,1680008,0.999984286883
10205007,1680072,0.999651374262
10205007,1680035,0.33837328501
10205008,1680023,2.21642295473e-05
10205008,1680180,6.68868854772e-06
10205008,1680012,0.00185589300323
10205008,1680148,0.999896607016
10205008,1680163,0.000215413708844
10205008,1680031,0.0201766817361
10205008,1680165,0.563840709124
10205008,1680038,0.0181670356096
10205008,1680181,0.00146804145431
10205008,1680025,0.0417302372861
10205008,1680041,0.9941521604
10205008,1680044,1.0
10205008,1680009,0.929427510056
10205008,1680110,0.822398528387
10205008,1680085,0.999972700648
10205008,1680024,0.454236002524
10205008,1680040,0.997639152358
10205008,1680111,0.193088895987
10205008,1680093,0.000510028947577
10205008,1680070,0.00945421371513
10205008,1680036,0.756302544411
10205008,1680126,0.205575157527
10205008,1680079,0.00795430701607
10205008,1680008,1.57131168743e-05
10205008,1680072,0.000344056470085
10205008,1680056,1.0
10205008,1680059,0.998750704267
10205008,1680161,0.999342510006
10205008,1680103,0.00088948792732
10205009,1680164,0.99949738107
10205009,1680012,0.00164834664297
10205009,1680055,0.00106232530215
10205009,1680163,0.999784586292
10205009,1680172,0.999823710855
10205009,1680165,0.2459771871
10205009,1680170,0.996850545884
10205009,1680181,0.00167833471698
10205009,1680059,0.00124929573273
10205009,1680161,0.000657489993081
10205009,1680035,0.000640065986472
10205009,1680071,0.73692373665
10205009,1680103,0.997018465157
10205009,1680096,0.00172416317778
10205010,1680119,0.000241980645146
10205010,1680023,0.186071847607
10205010,1680164,0.000502618930038
10205010,1680099,2.94704827617e-06
10205010,1680055,1.99019214059e-05
10205010,1680172,0.000176289145463
10205010,1680155,0.995419943242
10205010,1680165,0.189205453429
10205010,1680112,1.0
10205010,1680170,0.00314945411625
10205010,1680118,0.00327394466095
10205010,1680125,0.997124948018
10205010,1680140,1.0
10205010,1680092,1.0
10205010,1680181,0.996853623829
10205010,1680041,0.00584783959961
10205010,1680009,9.48704213875e-05
10205010,1680110,0.00014906865853
10205011,1680023,7.90039903397e-06
10205011,1680055,0.00103818155719
10205011,1680158,0.000486301785306
10205011,1680067,0.000246892999273
10205011,1680028,0.134557986123
10205011,1680035,0.660927063011
10205011,1680071,0.26307626335
10205011,1680103,0.00209204691571
10205011,1680114,0.98993900227
10205011,1680117,1.0
10205011,1680162,0.996573162158
10205011,1680073,0.985075642813
10205011,1680121,0.00128337371073
10205011,1680124,0.00178447563476
10205011,1680127,0.970572491642
10205011,1680146,0.996773850286
10205011,1680151,0.00411519315401
10205011,1680166,0.000286930700968
10205011,1680167,1.21574098504e-05
10205011,1680096,0.990645615364
10205012,1680023,0.127968844644
10205012,1680033,0.000388306476865
10205012,1680019,0.00187640268089
10205012,1680014,9.1478606494e-06
10205012,1680021,0.00546316718691
10205012,1680158,0.998406414017
10205012,1680173,0.999101777708
10205012,1680067,0.998403245399
10205012,1680142,0.00258773788475
10205012,1680062,0.249576545511
10205012,1680028,0.861110130648
10205012,1680068,0.333906729522
10205012,1680143,0.00176976452473
10205012,1680128,0.000557997293542
10205012,1680035,5.95859925136e-05
10205012,1680114,0.00146811282885
10205012,1680108,0.00197419523494
10205012,1680134,0.00207273455588
10205012,1680001,0.001719860257
10205012,1680177,0.413014857823
10205012,1680086,0.75412068984
10205012,1680100,0.000138068163733
10205012,1680101,0.998929514425
10205012,1680115,0.692537722274
10205012,1680129,0.000955868089574
10205012,1680147,1.0
10205013,1680119,1.06040563683e-06
10205013,1680023,0.151713972898
10205013,1680099,0.999997052952
10205013,1680055,0.997879591219
10205013,1680078,1.0
10205013,1680155,0.00458005675813
10205013,1680118,0.996726055339
10205013,1680125,0.00287505198214
10205013,1680073,0.00580322861131
10205013,1680001,0.00468408592028
10205013,1680053,0.690261092957
10205013,1680109,0.999594569644
10205013,1680124,0.998215524365
10205013,1680127,0.0294275083584
10205013,1680138,0.00455277393773
10205013,1680146,0.00322614971458
10205013,1680151,0.989781257141
10205013,1680166,0.999713069299
10205013,1680167,3.45413682884e-05
10205013,1680096,0.00763022145795
10205013,1680077,0.0140161301225
10205013,1680084,0.0100714546978
10205013,1680130,0.000229513296969
10205013,1680131,0.000554894768433
10205013,1680135,0.00657048031175
10205014,1680158,6.04228083066e-05
10205014,1680114,0.00859288490107
10205014,1680162,0.00342683784187
10205014,1680073,0.00912112857548
10205014,1680108,0.998025804765
10205014,1680121,0.998716626289
10205014,1680134,0.997927265444
10205014,1680001,0.993596053823
10205014,1680053,0.309738907043
10205014,1680138,0.995447226062
10205014,1680144,1.0
10205014,1680151,0.00610354970559
10205014,1680167,0.999953301222
10205014,1680177,5.40382054896e-05
10205015,1680023,0.169446315058
10205015,1650073,1.43854200534e-06
10205015,1680087,0.000392893404612
10205015,1650121,5.36852054743e-06
10205015,1680034,0.993387200605
10205015,1680017,0.994341391409
10205015,1680175,0.644314670756
10205015,1680045,0.992488281807
10205015,1680065,0.987017331999
10205015,1680018,1.0
10205015,1680015,1.0
10205015,1680033,0.992621490807
10205015,1680019,0.998123597319
10205015,1680014,0.999990852139
10205015,1680021,0.994536832813
10205015,1680158,0.00104686138915
10205015,1680173,0.000898222291941
10205015,1680142,6.91821797005e-06
10205015,1680128,0.00171568789204
10205015,1680171,0.00831247388539
10205015,1680177,0.586931103971
10205015,1680179,0.0197140005639
10205016,1680116,0.0299281235178
10205016,1680097,0.979981916964
10205016,1680133,0.882644217939
10205016,1680123,0.99992676481
10205016,1680089,0.609437614338
10205016,1680156,1.0
10205016,1680083,0.999440399792
10205016,1680095,0.999126740444
10205016,1680090,0.902685673387
10205016,1680137,3.72571358595e-05
10205016,1680180,6.59161974239e-06
10205016,1680042,0.000830476687389
10205016,1680093,0.00098015687721
10205016,1680074,0.0024057216684
10205016,1680052,0.00154737058205
10205016,1680036,0.243697455588
10205016,1680126,0.00388894483773
10205016,1680054,0.9936597586
10205016,1680079,0.992045692984
10205017,1680089,0.390562385663
10205017,1680085,2.72993524856e-05
10205017,1680024,0.544818718871
10205017,1680040,0.00236084764237
10205017,1680111,0.806586033297
10205017,1680042,0.999169523313
10205017,1680093,0.215080102091
10205017,1680070,0.990545786285
10205017,1680052,0.998452629418
10205017,1680126,0.790535897635
10205017,1680054,0.00634024139927
10205018,1690110,1.42438309858e-06
10205018,1680105,0.741766188252
10205018,1680145,0.999995292449
10205018,1680119,0.488533368608
10205018,1690119,4.34855111857e-06
10205018,1680116,0.970071876482
10205018,1680097,0.0200180830365
10205018,1680094,0.999998774292
10205018,1680133,0.117355782061
10205018,1680123,7.32351902734e-05
10205018,1680083,0.000559600207697
10205018,1680023,0.111921121236
10205018,1680095,0.000873259556436
10205018,1680090,0.09509269041
10205018,1680137,0.995897424765
10205018,1680098,0.999996920026
10205018,1680027,0.96739274483
10205018,1680180,0.00159929626883
10205018,1690011,3.01629310819e-06
10205018,1680110,0.177452402955
10205018,1680024,0.000945278604987
10205018,1680111,0.000325070715573
10205018,1680075,1.0
10205018,1680093,0.783429712085
10205018,1680074,0.997594278332
10205019,1710133,2.38368759278e-06
10205019,1680061,0.999996364494
10205019,1690110,1.63445862934e-06
10205019,1680168,0.967242136171
10205019,1680105,0.258231788129
10205019,1680119,0.225595216594
10205019,1680023,0.0233715134523
10205019,1710143,5.35063497746e-06
10205019,1710146,3.28904367843e-06
10205019,1680122,0.660410190896
10205019,1680087,0.82719371843
10205019,1680175,0.00208476298878
10205019,1680128,0.822708559491
10205019,1680006,0.02544147079
10205019,1680016,0.209995327272
10205019,1680060,0.135691870435
10205019,1680176,0.0576660423772
10205019,1660300,9.72667376006e-07
10205019,1680132,0.829358670883
10205019,1680179,0.00133770300925
10205019,1670041,3.75952553111e-08
10205020,1650041,1.33400071311e-05
10205020,1680122,0.339589809104
10205020,1650073,5.00117172596e-06
10205020,1680087,0.172413388166
10205020,1680175,0.35171736409
10205020,1680128,0.00212647902861
10205020,1680006,0.97455852921
10205020,1680016,0.790004672728
10205020,1680060,0.864308129565
10205020,1680176,0.942333957623
10205020,1660300,1.88158757002e-06
10205020,1680132,0.134819663544
10205020,1680178,0.999992948577
10205020,1680179,0.978948296427
10205020,1650012,2.8257041539e-05
10205020,1650066,3.06485266407e-06
10205020,1660268,4.83546504702e-08
10205021,1680168,0.0327575479836
10205021,1680105,1.65119190356e-07
10205021,1680119,0.285628373747
10205021,1680023,0.229476320476
10205021,1680160,1.0
10205021,1680128,0.172891276295
10205021,1680109,0.000405430355784
10205021,1680047,1.0
10205021,1680049,1.0
10205021,1680051,1.0
10205021,1680057,1.0
10205021,1680069,1.0
10205021,1680077,0.985983869877
10205021,1680084,0.989928545302
10205021,1680086,0.24587931016
10205021,1680088,1.0
10205021,1680100,0.999861931836
10205021,1680101,0.00107048557481
10205021,1680115,0.307462277726
10205021,1680129,0.999044131911
10205021,1680130,0.999770486703
10205021,1680131,0.999445105232
10205021,1680135,0.993429519688
10205021,1680136,1.0
10205021,1680141,1.0
10205021,1680169,1.0
10205021,1680132,0.03581935035
10206001,1690009,0.0303781210099
10206001,1690024,0.27904024199
10206001,1690029,0.00034821349259
10206001,1690027,0.416459967404
10206001,1690069,0.718477147419
10206001,1690018,0.000421770789107
10206001,1690039,0.879905555459
10206001,1690015,0.464263582031
10206001,1690008,0.995712447796
10206001,1690010,1.0
10206001,1690022,0.312071264767
10206001,1690050,1.0
10206001,1690030,0.999830048331
10206001,1690040,0.979786366884
10206001,1690108,1.0
10206001,1690052,0.00475602693877
10206001,1690106,0.999099679342
10206001,1690093,0.421738743306
10206001,1690092,0.000237775781085
10206001,1690001,0.471010260855
10206001,1690120,0.00130717059545
10206002,1690068,1.0
10206002,1690115,1.0
10206002,1690044,1.0
10206002,1690025,0.00249790836159
10206002,1690048,4.51040189723e-05
10206002,1690107,1.0
10206002,1690083,1.0
10206002,1690117,0.00198946708472
10206002,1690082,1.0
10206002,1690113,6.08415187719e-05
10206002,1690043,0.937939128252
10206002,1690009,0.961291799388
10206002,1690024,0.72095975801
10206002,1690029,0.996734887035
10206002,1690027,0.583540032596
10206002,1690069,0.274307858091
10206002,1690018,0.999384387098
10206002,1690039,0.120094444541
10206002,1690015,0.535736417969
10206002,1690008,0.00428755220352
10206002,1690022,0.15970288415
10206002,1690040,0.00608540844081
10206002,1690120,0.000332540540294
10206003,1690079,0.453466707419
10206003,1690025,0.334117679414
10206003,1690103,0.315306892007
10206003,1690086,0.999888519411
10206003,1690018,0.000193842112534
10206003,1690022,0.527778540883
10206003,1690030,0.000169951669096
10206003,1690040,0.0141282246756
10206003,1690059,0.997644269891
10206003,1690052,0.991772769638
10206003,1690093,0.578261256694
10206003,1690087,0.143353212261
10206003,1690092,0.999762224219
10206003,1690062,1.0
10206003,1690096,0.998889821787
10206003,1690097,0.5784012639
10206003,1690054,0.993337266485
10206003,1690057,0.999991463436
10206003,1690001,0.0460548873885
10206003,1690085,1.0
10206003,1690120,3.97420010154e-05
10206004,1690013,6.02412217727e-06
10206004,1690122,0.000309547096914
10206004,1690114,6.82493646612e-05
10206004,1690002,0.995279635608
10206004,1690078,1.0
10206004,1690006,0.0770968475652
10206004,1690017,0.817611258062
10206004,1690053,1.0
10206004,1690098,1.0
10206004,1690063,1.0
10206004,1690081,1.0
10206004,1690090,1.0
10206004,1690099,1.0
10206004,1690100,1.0
10206004,1690105,1.0
10206004,1690117,0.00124531712548
10206005,1710118,8.43110216534e-07
10206005,1710137,3.55098679987e-06
10206005,1710133,5.63536839034e-06
10206005,1690064,1.0
10206005,1690042,1.0
10206005,1690045,1.0
10206005,1690089,1.0
10206005,1690014,1.0
10206005,1690112,0.393856324317
10206005,1680061,3.7983763811e-07
10206005,1690110,0.999994245955
10206005,1690117,0.286206549603
10206005,1690113,0.943335158444
10206005,1680168,3.15845065365e-07
10206005,1680105,1.53427649266e-06
10206005,1690120,0.00818850044336
10206005,1690119,0.124886552821
10206006,1690079,0.546533292581
10206006,1690074,1.0
10206006,1690025,0.663384412224
10206006,1690103,0.684693107993
10206006,1690086,0.000111480589015
10206006,1690048,0.000286387160873
10206006,1690113,0.0566040000376
10206006,1690043,0.0616191643828
10206006,1690009,0.00833007960247
10206006,1690029,0.00291689947284
10206006,1690069,0.00721499448951
10206006,1690022,0.000447310200682
10206006,1690059,0.00235573010925
10206006,1690052,0.00347120342305
10206006,1690106,0.000900320658336
10206006,1690087,0.856646787739
10206006,1690096,0.00111017821317
10206006,1690097,0.4215987361
10206006,1690054,0.00666273351501
10206006,1690057,8.53656445353e-06
10206006,1690001,0.482934851756
10206006,1680105,3.24223762598e-07
10206006,1690120,0.986134721908
10206006,1680145,4.70755112612e-06
10206006,1690119,0.875109098628
10206006,1680094,1.22570846923e-06
10206006,1690118,0.00390754368108
10206006,1680098,3.03575118479e-06
10206006,1690011,0.000120690258169
10206007,1700065,7.71926965256e-07
10206007,1700004,2.64643297824e-06
10206007,1690033,0.00416239133776
10206007,1690026,0.543049114784
10206007,1690055,1.0
10206007,1690060,0.990992456364
10206007,1690020,1.0
10206007,1690101,0.996603521776
10206007,1690066,1.0
10206007,1690013,0.000268003636452
10206007,1690061,1.0
10206007,1690038,1.0
10206007,1690056,1.0
10206007,1690051,1.0
10206007,1690047,0.523748198716
10206007,1690016,0.770733359637
10206007,1690075,0.00832137496756
10206007,1690116,0.994548991554
10206007,1690102,0.00167062273976
10206007,1690104,5.3522030785e-05
10206007,1690012,0.963174695931
10206007,1690023,0.99957656781
10206007,1690004,0.287100062855
10206007,1690077,0.000877688420148
10206007,1690005,7.17489253632e-05
10206007,1690111,2.18836162136e-05
10206008,1700044,2.62742887223e-06
10206008,1700064,2.49649939769e-06
10206008,1690035,0.999986829955
10206008,1700004,6.95766868899e-06
10206008,1690121,0.999303373995
10206008,1690013,0.000720730068152
10206008,1690116,0.000135238857966
10206008,1690122,0.00486046892875
10206008,1690114,0.999928757659
10206008,1690002,0.00386371490358
